Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1329,50,RM,60.0,10440,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,BrkFace,Wd Sdng,,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,Unf,1017,1510,Ex,Y,SBrkr,1584,1208,2792,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2,520,Other,TA,Y,0,547,0,MnPrv,6,2008,WD,Normal,256000
1330,60,RL,63.0,9084,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,Hip,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,935,935,Gd,Y,SBrkr,955,677,1632,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2,462,TA,TA,Y,0,28,0,None,6,2006,WD,Normal,176500
1331,20,RL,85.0,10000,,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,1588,1588,Ex,Y,SBrkr,1588,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,825,TA,TA,Y,144,45,0,None,12,2007,WD,Normal,227000
1332,80,RL,55.0,10780,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,SLvl,5,5,1976,1976,Gable,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,428,911,Gd,Y,SBrkr,954,0,954,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1976.0,Unf,2,576,TA,TA,Y,0,0,0,None,7,2006,WD,Normal,132500
1333,20,RL,67.0,8877,,Reg,Lvl,Inside,Mod,Edwards,Norm,1Fam,1Story,4,6,1938,1958,Gable,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,126,816,Ex,Y,SBrkr,816,0,816,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1,288,Other,Other,Y,0,0,0,None,5,2009,WD,Normal,100000
1334,50,RM,60.0,7200,,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,803,803,Ex,Y,SBrkr,803,557,1360,0,0,1,1,2,1,Gd,6,Typ,0,,Detchd,1951.0,Unf,1,297,TA,TA,Y,0,65,1,MnPrv,7,2006,WD,Normal,125500
1335,160,RM,24.0,2368,,Reg,Lvl,Inside,Gtl,BrDale,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,HdBoard,HdBoard,,312.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,0,765,TA,Y,SBrkr,765,600,1365,0,0,1,1,3,1,TA,7,Min1,0,,Attchd,1970.0,Unf,2,440,TA,TA,Y,0,36,0,None,5,2009,WD,Normal,125000
1336,20,RL,80.0,9650,,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,5,1977,1977,Gable,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,664,1350,TA,Y,SBrkr,1334,0,1334,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,630,TA,TA,Y,0,16,0,None,4,2009,WD,Normal,167900
1337,90,RL,87.0,9246,,IR1,Lvl,Inside,Gtl,NWAmes,Feedr,Duplex,1Story,5,5,1973,1973,Gable,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1656,1656,TA,Y,SBrkr,1656,0,1656,0,0,2,0,4,0,TA,8,Typ,0,,Detchd,1973.0,Unf,2,506,TA,TA,Y,0,211,0,None,11,2008,WD,Normal,135000
1338,30,RM,153.0,4118,Grvl,IR1,Bnk,Corner,Mod,OldTown,Feedr,1Fam,1Story,4,4,1941,1950,Gable,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,693,693,Fa,N,FuseA,693,0,693,0,0,1,0,2,1,Fa,4,Typ,0,,,,,0,0,Other,Other,N,0,20,0,None,3,2006,WD,Normal,52500
1339,60,RL,95.0,13450,,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,216,916,Ex,Y,SBrkr,920,941,1861,1,0,2,1,3,1,Gd,8,Typ,0,,BuiltIn,2002.0,RFn,2,492,TA,TA,Y,146,91,0,None,6,2006,WD,Normal,200000
1340,20,RL,120.0,9560,,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,Hip,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,504,864,Ex,Y,SBrkr,864,0,864,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1972.0,RFn,1,288,TA,TA,Y,0,0,0,None,6,2006,WD,Normal,128500
1341,20,RL,70.0,8294,,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,858,858,TA,Y,SBrkr,872,0,872,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1974.0,Unf,4,480,TA,TA,Y,0,0,0,GdWo,6,2007,WD,Normal,123000
1342,20,RL,66.0,13695,,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,300,1114,Ex,Y,SBrkr,1114,0,1114,1,0,1,0,3,1,Gd,6,Typ,0,,Detchd,2004.0,Unf,2,576,TA,TA,Y,0,78,0,None,7,2008,WD,Normal,155000
1343,60,RL,,9375,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1284,1284,Ex,Y,SBrkr,1284,885,2169,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,647,TA,TA,Y,192,87,0,None,8,2007,WD,Normal,228500
1344,50,RL,57.0,7558,,Reg,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,BrkFace,Stone,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,896,896,Gd,Y,SBrkr,1172,741,1913,0,0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2,342,Other,Other,Y,0,0,0,None,3,2009,WD,Normal,177000
1345,60,RL,85.0,11103,,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728,728,Ex,Y,SBrkr,728,728,1456,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2,440,TA,TA,Y,0,0,0,None,7,2007,New,Partial,155835
1346,30,RM,50.0,6000,,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,4,4,1920,1950,Hip,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,710,960,Gd,Y,FuseA,960,0,960,0,0,1,0,2,1,Fa,5,Typ,0,,Detchd,1997.0,Unf,1,308,TA,TA,Y,0,0,1,None,7,2007,WD,Normal,108500
1347,20,RL,,20781,,IR2,Lvl,CulDSac,Gtl,NWAmes,PosN,1Fam,1Story,7,7,1968,2003,Hip,BrkFace,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1203,1568,TA,Y,SBrkr,2156,0,2156,0,0,2,0,3,1,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2,508,Other,TA,Y,0,80,0,None,6,2006,WD,Normal,262500
1348,20,RL,93.0,15306,,IR1,HLS,Corner,Gtl,Timber,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1652,1732,Ex,Y,SBrkr,1776,0,1776,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3,712,TA,TA,Y,0,0,0,None,5,2007,New,Partial,283463
1349,20,RL,,16196,,IR3,Low,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,1998,1998,Gable,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,39,1482,Ex,Y,SBrkr,1494,0,1494,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1998.0,RFn,2,514,TA,TA,Y,402,25,0,None,8,2007,WD,Normal,215000
1350,70,RM,50.0,5250,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,8,5,1872,1987,Gable,MetalSd,MetalSd,,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,Unf,425,684,Fa,N,SBrkr,938,1215,2358,0,0,2,0,4,1,TA,8,Typ,0,,,,,0,0,Other,Other,Y,0,54,1,None,12,2008,WD,Normal,122000
1351,90,RL,91.0,11643,,Reg,Lvl,Inside,Gtl,NAmes,Artery,Duplex,2Story,5,5,1969,1969,Gable,MetalSd,MetalSd,BrkFace,368.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,748,1248,TA,Y,SBrkr,1338,1296,2634,1,1,2,2,6,0,TA,12,Typ,0,,Detchd,1969.0,Unf,4,968,TA,TA,Y,0,0,0,None,8,2009,WD,Normal,200000
1352,60,RL,70.0,9247,,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,6,6,1962,1962,Gable,HdBoard,HdBoard,BrkFace,318.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,539,858,Ex,Y,SBrkr,858,858,1716,0,0,1,1,4,1,TA,8,Typ,1,Gd,Attchd,1962.0,Fin,2,490,TA,TA,Y,0,84,0,None,3,2008,WD,Normal,171000
1353,50,RM,50.0,6000,,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,MetalSd,MetalSd,,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,698,698,TA,Y,SBrkr,786,390,1176,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1999.0,Unf,2,624,TA,TA,N,210,0,0,None,7,2009,WD,Normal,134900
1354,50,RL,56.0,14720,,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1217,2033,Ex,Y,SBrkr,2053,1185,3238,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996.0,Fin,3,666,TA,TA,Y,283,86,0,None,3,2010,WD,Normal,410000
1355,60,RL,,10316,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,257,992,Ex,Y,SBrkr,992,873,1865,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,3,839,TA,TA,Y,0,184,0,None,6,2008,WD,Normal,235000
1356,80,RL,102.0,10192,,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,7,6,1968,1992,Gable,MetalSd,MetalSd,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,570,570,Gd,Y,SBrkr,1222,698,1920,0,0,3,0,4,1,Gd,8,Typ,1,TA,Attchd,1968.0,RFn,2,487,TA,TA,Y,0,98,0,GdPrv,9,2006,WD,Normal,170000
1357,20,RL,,9477,,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,5,1966,1966,Gable,HdBoard,HdBoard,BrkFace,65.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,524,864,TA,Y,SBrkr,892,0,892,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1966.0,RFn,1,264,TA,TA,Y,0,0,0,GdWo,10,2008,WD,Normal,110000
1358,20,RL,,12537,,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,5,6,1971,2008,Gable,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,344,1078,Ex,Y,SBrkr,1078,0,1078,1,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1971.0,Fin,2,500,TA,TA,Y,0,0,0,None,4,2010,WD,Normal,149900
1359,160,FV,,2117,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,378,756,Ex,Y,SBrkr,769,804,1573,0,0,2,1,3,1,Gd,5,Typ,0,,Detchd,2000.0,Unf,2,440,TA,TA,Y,0,32,0,None,6,2010,WD,Normal,177500
1360,20,RL,129.0,16737,,Reg,Lvl,FR3,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,533,1980,Ex,Y,SBrkr,1980,0,1980,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2004.0,Fin,3,770,TA,TA,Y,194,45,0,None,9,2006,WD,Normal,315000
1361,70,RL,51.0,9842,,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,2Story,5,6,1921,1998,Gable,MetalSd,Wd Sdng,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,612,612,Ex,Y,SBrkr,990,1611,2601,0,0,3,1,4,1,TA,8,Typ,0,,BuiltIn,1998.0,RFn,2,621,TA,TA,Y,183,0,1,None,5,2008,WD,Normal,189000
1362,20,RL,124.0,16158,,IR1,Low,Inside,Mod,StoneBr,Norm,1Fam,1Story,7,5,2005,2005,Hip,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Ex,TA,Av,ALQ,Unf,256,1530,Ex,Y,SBrkr,1530,0,1530,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,430,TA,TA,Y,168,36,0,None,6,2009,WD,Normal,260000
1363,50,RL,,12513,,IR1,Lvl,FR2,Gtl,NAmes,Feedr,1Fam,1.5Fin,4,4,1920,2007,Gable,VinylSd,VinylSd,,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,Unf,715,715,Gd,Y,SBrkr,1281,457,1738,0,0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1,368,TA,TA,Y,55,0,0,None,6,2009,WD,Normal,104900
1364,60,RL,73.0,8499,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2006,2007,Gable,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,616,616,Ex,Y,SBrkr,616,796,1412,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2,432,TA,TA,Y,0,36,0,None,3,2007,New,Partial,156932
1365,160,FV,30.0,3180,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600,600,Ex,Y,SBrkr,520,600,1200,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2005.0,RFn,2,480,TA,TA,Y,0,166,0,None,4,2006,WD,Other,144152
1366,60,FV,,7500,,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,281,814,Ex,Y,SBrkr,814,860,1674,1,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2000.0,RFn,2,663,TA,TA,Y,0,96,0,None,1,2010,WD,Normal,216000
1367,60,RL,68.0,9179,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,240,873,Ex,Y,SBrkr,882,908,1790,1,0,2,1,3,1,Gd,7,Typ,0,,Attchd,1999.0,RFn,2,588,TA,TA,Y,0,88,0,None,6,2008,WD,Other,193000
1368,160,RM,41.0,2665,,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CemntBd,CmentBd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,Rec,36,757,Ex,Y,SBrkr,925,550,1475,0,0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,1,336,TA,TA,Y,104,26,0,None,7,2006,WD,Normal,127000
1369,120,RM,,4435,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,163,848,Ex,Y,SBrkr,848,0,848,1,0,1,0,1,1,Gd,4,Typ,0,,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,None,6,2009,WD,Normal,144000
1370,20,RL,48.0,10635,,IR2,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,GLQ,315,1657,Ex,Y,SBrkr,1668,0,1668,1,0,2,0,3,1,Gd,8,Typ,1,TA,Attchd,2003.0,Fin,2,502,TA,TA,Y,0,262,0,None,5,2010,WD,Normal,232000
1371,50,RL,90.0,5400,,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1.5Fin,4,6,1920,1950,Gable,CBlock,CBlock,,0.0,Fa,TA,PConc,TA,TA,No,ALQ,Rec,420,840,Ex,Y,SBrkr,840,534,1374,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1967.0,Fin,1,338,TA,TA,Y,0,0,1,None,10,2009,WD,Normal,105000
1372,80,RL,80.0,9600,,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,6,1955,1996,Hip,AsbShng,AsbShng,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,161,992,Gd,Y,SBrkr,1661,0,1661,1,0,1,0,3,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1,377,TA,TA,Y,0,28,0,MnPrv,10,2008,WD,Normal,165500
1373,60,RL,75.0,9750,,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,6,1998,1998,Gable,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,133,1108,Ex,Y,SBrkr,1108,989,2097,1,0,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1998.0,RFn,2,583,TA,TA,Y,253,170,0,None,6,2006,WD,Normal,274300
1374,20,RL,,11400,,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,1Story,10,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1351,2633,Ex,Y,SBrkr,2633,0,2633,1,0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2001.0,RFn,3,804,TA,TA,Y,314,140,0,None,3,2007,WD,Normal,466500
1375,60,FV,85.0,10625,,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2005,2005,Gable,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1026,1026,Ex,Y,SBrkr,1026,932,1958,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,Fin,3,936,TA,TA,Y,154,210,0,None,7,2008,WD,Normal,250000
1376,20,RL,89.0,10991,,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1571,1571,Ex,Y,SBrkr,1571,0,1571,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3,722,TA,TA,Y,100,36,0,None,12,2007,New,Partial,239000
1377,30,RL,52.0,6292,,Reg,Bnk,Inside,Gtl,SWISU,Norm,1Fam,1Story,6,5,1930,1950,Gable,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,384,768,TA,N,SBrkr,790,0,790,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1925.0,Unf,1,160,Other,TA,Y,0,141,0,None,4,2008,WD,Normal,91000
1378,50,RL,60.0,10998,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,156,984,Ex,Y,SBrkr,984,620,1604,0,0,2,0,3,1,TA,6,Min2,0,,Detchd,1977.0,Unf,2,660,TA,TA,Y,0,68,0,None,7,2009,WD,Normal,117000
1379,160,RM,21.0,1953,,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,408.0,TA,TA,CBlock,TA,Fa,No,BLQ,Unf,174,483,TA,Y,SBrkr,483,504,987,0,0,1,1,2,1,TA,5,Typ,0,,Detchd,1973.0,Unf,1,264,TA,TA,Y,72,0,0,None,6,2006,WD,Normal,83000
1380,80,RL,73.0,9735,,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,SLvl,5,5,2006,2007,Gable,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,384,384,Gd,Y,,754,640,1394,0,0,2,1,3,1,Gd,7,Typ,0,,BuiltIn,2007.0,Fin,2,400,TA,TA,Y,100,0,0,None,5,2008,WD,Normal,167500
1381,30,RL,45.0,8212,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,3,3,1914,1950,Gable,Stucco,Stucco,,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,Unf,661,864,TA,N,FuseF,864,0,864,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1938.0,Unf,1,200,TA,Other,Y,0,0,1,None,6,2010,WD,Normal,58500
1382,20,RL,,12925,,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,7,1970,1970,Gable,BrkFace,Plywood,,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,340,1205,Ex,Y,SBrkr,2117,0,2117,0,0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2,550,TA,TA,Y,0,42,0,None,5,2008,WD,Normal,237500
1383,70,RM,60.0,7200,,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,7,7,1920,1950,Hip,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,596,596,Ex,Y,SBrkr,998,764,1762,1,0,1,1,4,1,Gd,8,Typ,0,,Detchd,1989.0,Unf,2,576,TA,TA,N,36,0,1,None,10,2006,WD,Normal,157000
1384,30,RL,,25339,,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,1918,2007,Gable,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,816,816,Ex,Y,SBrkr,1416,0,1416,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,Unf,2,576,TA,TA,N,0,0,1,None,8,2007,WD,Normal,112000
1385,50,RL,60.0,9060,,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,WdShing,Wd Shng,,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,Unf,356,560,TA,Y,SBrkr,698,560,1258,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1939.0,Unf,1,280,TA,TA,P,0,0,0,MnPrv,10,2009,WD,Normal,105000
1386,50,RM,40.0,5436,,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,VinylSd,VinylSd,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,61,796,Gd,Y,SBrkr,796,358,1154,1,0,1,0,3,1,Gd,7,Typ,0,,Detchd,1922.0,Unf,1,240,TA,TA,N,0,96,0,MnPrv,5,2010,WD,Normal,125500
1387,60,RL,80.0,16692,,IR1,Lvl,Inside,Gtl,NWAmes,RRAn,1Fam,2Story,7,5,1978,1978,Gable,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,LwQ,133,1392,TA,Y,SBrkr,1392,1392,2784,1,0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,1978.0,RFn,2,564,TA,TA,Y,0,112,0,MnPrv,7,2006,WD,Normal,250000
1388,50,RM,60.0,8520,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,6,7,1916,1950,Gable,Stucco,Stucco,,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,LwQ,0,714,TA,N,SBrkr,1664,862,2526,0,0,2,0,5,1,Gd,10,Typ,1,Gd,Detchd,1916.0,Unf,1,216,TA,TA,Y,88,15,0,GdWo,8,2007,Other,Other,136000
1389,20,RL,42.0,14892,,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,1Fam,1Story,9,5,2006,2007,Gable,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,426,1746,Ex,Y,SBrkr,1746,0,1746,1,0,2,0,3,1,Ex,7,Typ,2,Gd,Attchd,2006.0,Fin,3,758,TA,TA,Y,201,39,0,None,10,2009,WD,Normal,377500
1390,50,RM,60.0,6000,,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,TA,Gd,No,ALQ,Unf,360,735,Ex,Y,SBrkr,869,349,1218,0,1,1,0,3,1,TA,6,Typ,1,Gd,Detchd,2003.0,Unf,2,440,TA,TA,Y,0,0,0,None,3,2007,WD,Normal,131000
