,Unnamed: 0,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Fence,YrSold,SaleType,SaleCondition,SalePrice,MixedExterior,TotalBath,HouseAge,YrSinceRemod,Remodeled,SeasonSold,TotalSF,NewHouse
1135,1135,1136,30,RM,60.0,6180,None,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1Story,6,5,Gable,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,960,960,TA,N,SBrkr,986,0,986,2,1,TA,5,Typ,1,Gd,Detchd,1926.0,Unf,1,180,TA,Y,0,128,0,None,2007,WD,Normal,102000,1,1.0,81,57,False,Spring,1946,0
1136,1136,1137,50,RL,80.0,9600,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,6,5,Gable,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,752,1032,TA,Y,FuseA,1032,220,1252,3,1,TA,6,Typ,0,None,Attchd,1950.0,Unf,1,288,TA,Y,0,0,1,None,2008,WD,Other,119000,1,1.0,58,58,True,Spring,2284,0
1137,1137,1138,50,RL,54.0,6342,None,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1.5Fin,5,8,Gable,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,780,780,Gd,N,SBrkr,780,240,1020,2,1,TA,6,Typ,0,None,None,0.0,None,0,0,Other,N,0,0,1,None,2010,WD,Normal,94000,1,1.0,135,14,False,Spring,1800,0
1138,1138,1139,20,RL,73.0,9819,None,IR1,Lvl,Inside,Mod,Mitchel,Norm,1Fam,1Story,6,5,Gable,Plywood,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,0,1567,TA,Y,SBrkr,1567,0,1567,2,1,Gd,5,Typ,2,TA,Attchd,1977.0,RFn,2,714,TA,Y,264,32,0,None,2009,WD,Normal,196000,0,3.0,32,32,True,Spring,3134,0
1139,1139,1140,30,RL,98.0,8731,None,IR1,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1Story,5,5,Gable,Stucco,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,Unf,270,915,TA,Y,SBrkr,1167,0,1167,3,1,TA,6,Maj1,1,Gd,Detchd,1972.0,Unf,2,495,TA,Y,0,0,1,None,2007,WD,Normal,144000,1,1.0,87,57,False,Spring,2082,0
1140,1140,1141,20,RL,60.0,7350,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,7,Gable,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,100,952,TA,Y,SBrkr,952,0,952,2,1,TA,4,Typ,0,None,Detchd,1988.0,Unf,2,840,TA,Y,0,0,0,None,2008,COD,Other,139000,1,2.0,57,57,True,Summer,1904,0
1141,1141,1142,60,RL,80.0,10304,None,IR1,Lvl,CulDSac,Gtl,NWAmes,PosN,1Fam,2Story,5,7,Gable,Plywood,BrkFace,44.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,399,780,Ex,Y,SBrkr,1088,780,1868,4,1,Gd,9,Typ,1,TA,Attchd,1976.0,Unf,2,484,TA,Y,448,96,0,None,2009,WD,Normal,197500,1,3.5,33,33,True,Fall,2648,0
1142,1142,1143,60,RL,77.0,9965,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,Hip,VinylSd,Stone,340.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,316,1466,Ex,Y,SBrkr,1466,1362,2828,4,1,Gd,11,Typ,1,TA,BuiltIn,2006.0,RFn,3,1052,TA,Y,125,144,0,None,2007,New,Partial,424870,1,4.0,1,0,False,Spring,4294,1
1143,1143,1144,20,RL,71.0,9000,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,3,Gable,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,718,1006,TA,Y,SBrkr,1006,0,1006,3,1,TA,5,Typ,0,None,None,0.0,None,0,0,Other,Y,0,24,0,None,2008,WD,Normal,80000,0,1.0,49,49,True,Summer,2012,0
1144,1144,1145,190,RL,60.0,12180,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,2fmCon,1.5Fin,4,4,Gable,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,Unf,324,672,Fa,N,FuseA,672,252,924,2,1,Fa,5,Typ,0,None,Detchd,1941.0,Unf,1,280,TA,Y,0,0,0,MnPrv,2010,WD,Normal,80000,1,2.0,69,60,False,Summer,1596,0
1145,1145,1146,50,RM,52.0,6240,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,6,Gable,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1042,1042,Ex,Y,SBrkr,1042,534,1576,3,1,TA,8,Typ,1,Gd,Detchd,1928.0,Unf,1,225,TA,Y,0,0,0,None,2006,WD,Other,149000,1,1.0,78,56,False,Summer,2618,0
1146,1146,1147,20,RL,66.5,11200,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,6,5,Gable,Wd Sdng,BrkFace,85.0,Gd,TA,CBlock,Gd,TA,No,GLQ,Unf,40,1298,TA,Y,SBrkr,1298,0,1298,3,1,Gd,5,Typ,1,TA,Attchd,1985.0,Unf,2,403,TA,Y,165,26,0,None,2006,WD,Normal,180000,0,3.0,21,21,True,Spring,2596,0
1147,1147,1148,70,RL,75.0,12000,None,Reg,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,7,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,429,704,Ex,Y,SBrkr,860,704,1564,3,1,Fa,7,Typ,1,Gd,Attchd,1941.0,Unf,1,234,TA,Y,0,0,0,None,2009,WD,Normal,174500,1,1.5,68,59,False,Summer,2268,0
1148,1148,1149,50,RM,60.0,5700,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,7,7,Gable,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,572,572,TA,Y,SBrkr,572,539,1111,2,1,TA,5,Typ,1,Gd,Detchd,1982.0,Unf,1,288,TA,Y,0,0,1,None,2008,WD,Normal,116900,1,1.0,82,58,False,Summer,1683,0
1149,1149,1150,70,RM,50.0,9000,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,2Story,7,9,Hip,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,Unf,26,650,Ex,Y,SBrkr,832,650,1482,3,1,TA,7,Typ,0,None,Detchd,1930.0,Unf,2,324,TA,Y,0,0,0,None,2009,WD,Normal,143000,1,1.5,89,21,False,Summer,2132,0
1150,1150,1151,20,RL,57.0,8280,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,Gable,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,932,932,Ex,Y,FuseA,932,0,932,2,1,Gd,4,Typ,1,Gd,Attchd,1950.0,Unf,1,306,TA,Y,0,0,1,GdPrv,2007,WD,Normal,124000,1,1.0,57,57,True,Fall,1864,0
1151,1151,1152,20,RL,134.0,17755,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,4,Gable,HdBoard,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1290,1466,TA,Y,SBrkr,1466,0,1466,3,1,Fa,6,Typ,2,Gd,Attchd,1959.0,Fin,2,528,TA,Y,0,140,0,None,2006,WD,Normal,149900,0,1.5,47,47,True,Fall,2932,0
1152,1152,1153,20,RL,90.0,14115,None,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,7,Gable,Stone,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,GLQ,230,1073,Ex,Y,SBrkr,1811,0,1811,2,1,Ex,6,Typ,1,Gd,Attchd,1956.0,Fin,2,470,TA,Y,0,0,1,None,2006,WD,Other,230000,1,1.0,50,2,False,Summer,2884,0
1153,1153,1154,30,RM,60.0,5890,None,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1Story,6,8,Gable,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,278,816,Ex,Y,SBrkr,816,0,816,2,1,TA,5,Typ,0,None,Detchd,2002.0,Unf,1,432,TA,Y,0,0,1,None,2008,WD,Normal,120500,1,1.0,78,1,False,Summer,1632,0
1154,1154,1155,60,RL,73.0,13700,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,7,6,Gable,VinylSd,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,410,864,TA,Y,SBrkr,902,918,1820,4,1,Gd,8,Typ,2,Gd,Attchd,1965.0,Unf,2,492,TA,Y,60,84,0,GdPrv,2008,WD,Normal,201800,1,2.0,43,20,False,Spring,2684,0
1155,1155,1156,20,RL,90.0,10768,None,IR1,Lvl,Corner,Gtl,Veenker,Norm,1Fam,1Story,5,8,Gable,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,280,1437,TA,Y,SBrkr,1437,0,1437,3,1,Gd,6,Typ,1,Fa,Attchd,1976.0,RFn,2,528,TA,Y,0,21,0,None,2007,WD,Normal,218000,1,3.0,31,3,False,Summer,2874,0
1156,1156,1157,80,RL,85.0,9350,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,8,Gable,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,Unf,586,1219,Gd,Y,SBrkr,1265,0,1265,3,1,Gd,6,Typ,1,Gd,Attchd,1965.0,RFn,2,502,TA,Y,0,92,0,MnPrv,2008,WD,Normal,179900,1,2.5,43,9,False,Fall,2484,0
1157,1157,1158,120,RL,34.0,5001,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,7,5,Gable,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,410,1314,Ex,Y,SBrkr,1314,0,1314,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,2,626,TA,Y,172,62,0,None,2009,WD,Normal,230000,1,3.0,2,1,False,Summer,2628,0
1158,1158,1159,20,RL,92.0,11932,None,Reg,Lvl,FR2,Gtl,Somerst,Feedr,1Fam,1Story,8,5,Gable,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1580,1580,Ex,Y,SBrkr,1580,0,1580,3,1,Gd,7,Typ,0,None,Attchd,2008.0,RFn,3,830,TA,Y,0,24,0,None,2008,Other,Partial,235128,1,2.0,1,0,False,Summer,3160,1
1159,1159,1160,60,RL,76.0,9120,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,6,6,Hip,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,459,901,TA,Y,SBrkr,943,933,1876,4,1,Gd,8,Typ,1,TA,Attchd,1974.0,RFn,2,540,Other,Y,0,69,0,None,2008,WD,Normal,185000,1,2.5,34,34,True,Summer,2777,0
1160,1160,1161,160,RL,24.0,2280,None,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,6,5,Gable,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,544,855,Fa,Y,SBrkr,855,601,1456,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2,440,TA,Y,26,0,0,None,2010,WD,Normal,146000,0,2.5,32,32,True,Summer,2311,0
1161,1161,1162,20,RL,74.0,14778,None,IR1,Low,CulDSac,Gtl,Crawfor,PosN,1Fam,1Story,6,7,Hip,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,Unf,568,1296,Ex,Y,SBrkr,1640,0,1640,3,1,Gd,7,Typ,1,Gd,Detchd,1993.0,Unf,2,924,TA,Y,108,0,0,None,2008,WD,Normal,224000,1,2.0,54,2,False,Fall,2936,0
1162,1162,1163,20,RL,109.0,8724,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,Gable,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,402,894,Gd,Y,SBrkr,894,0,894,3,1,TA,5,Typ,1,Po,Attchd,1968.0,Fin,2,450,TA,Y,0,0,0,None,2007,WD,Normal,129000,1,1.0,39,39,True,Spring,1788,0
1163,1163,1164,90,RL,60.0,12900,None,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Duplex,SFoyer,4,4,Gable,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,0,1198,TA,Y,SBrkr,1258,0,1258,0,0,TA,6,Typ,0,None,CarPort,1969.0,Unf,2,400,Other,Y,120,0,0,None,2008,WD,Other,108959,1,3.0,39,39,True,Winter,2456,0
1164,1164,1165,80,RL,68.0,16157,None,IR1,Lvl,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,5,7,Gable,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,Rec,289,1360,Ex,Y,SBrkr,1432,0,1432,2,1,Gd,5,Typ,1,TA,Attchd,1978.0,Unf,2,588,TA,Y,168,180,0,None,2007,WD,Normal,194000,1,2.5,29,29,True,Summer,2792,0
1165,1165,1166,20,RL,79.0,9541,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,7,5,Gable,VinylSd,Stone,268.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1502,1502,Ex,Y,SBrkr,1502,0,1502,3,1,Gd,7,Typ,0,None,Attchd,2009.0,RFn,2,644,TA,Y,0,114,0,None,2009,New,Partial,233170,1,2.0,0,0,True,Fall,3004,1
1166,1166,1167,20,RL,64.0,10475,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,8,5,Gable,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1694,1694,Ex,Y,SBrkr,1694,0,1694,3,1,Gd,7,Typ,0,None,Attchd,2008.0,RFn,3,776,TA,Y,160,33,0,None,2010,WD,Normal,245350,1,2.0,2,2,True,Winter,3388,0
1167,1167,1168,60,RL,58.0,10852,None,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,6,5,Gable,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,173,959,Ex,Y,SBrkr,959,712,1671,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2,472,TA,Y,0,38,0,None,2006,WD,Normal,173000,1,3.5,6,6,True,Winter,2630,0
1168,1168,1169,70,RL,120.0,13728,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,2Story,6,7,Hip,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,501,1127,Ex,Y,SBrkr,1236,872,2108,4,1,Gd,7,Typ,2,TA,Basment,1935.0,Unf,2,540,TA,Y,0,0,0,None,2008,WD,Normal,235000,1,2.0,73,22,False,Summer,3235,0
1169,1169,1170,60,RL,118.0,35760,None,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,10,5,Hip,HdBoard,BrkFace,1378.0,Gd,Gd,PConc,Ex,TA,Gd,GLQ,Unf,543,1930,Ex,Y,SBrkr,1831,1796,3627,4,1,Gd,10,Typ,1,TA,Attchd,1995.0,Fin,3,807,TA,Y,361,76,0,None,2006,WD,Normal,625000,1,4.5,11,10,False,Summer,5557,0
1170,1170,1171,80,RL,76.0,9880,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,6,6,Gable,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,574,1096,TA,Y,SBrkr,1118,0,1118,3,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1,358,TA,Y,203,0,0,GdPrv,2008,WD,Normal,171000,1,2.0,31,31,True,Summer,2214,0
1171,1171,1172,20,RL,76.0,9120,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,Hip,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,599,1261,Ex,Y,SBrkr,1261,0,1261,3,1,TA,6,Typ,1,TA,Attchd,1958.0,RFn,2,433,TA,Y,0,0,0,None,2008,WD,Normal,163000,1,2.0,50,50,True,Fall,2522,0
1172,1172,1173,160,FV,35.0,4017,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,Gable,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,625,625,Ex,Y,SBrkr,625,625,1250,2,1,Gd,5,Typ,0,None,Detchd,2006.0,Fin,2,625,TA,Y,0,54,0,None,2008,WD,Normal,171900,1,2.5,2,1,False,Spring,1875,0
1173,1173,1174,50,RL,138.0,18030,None,IR1,Bnk,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,5,6,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,977,1598,TA,Y,SBrkr,1636,971,3086,3,1,Ex,12,Maj1,1,Gd,None,0.0,None,0,0,Other,Y,122,0,0,MnPrv,2007,WD,Normal,200500,1,3.0,61,13,False,Spring,4205,0
1174,1174,1175,70,RL,80.0,16560,None,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,8,Gable,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,449,952,TA,Y,SBrkr,1170,1175,2345,4,1,TA,9,Typ,1,Gd,Detchd,1932.0,Unf,2,360,TA,Y,0,0,0,None,2006,WD,Normal,239000,1,2.5,74,56,False,Summer,3297,0
1175,1175,1176,50,RL,85.0,10678,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,1.5Fin,8,5,Hip,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,983,1683,Ex,Y,SBrkr,2129,743,2872,4,1,Gd,9,Typ,1,TA,Attchd,1992.0,Fin,2,541,TA,Y,0,33,0,None,2007,WD,Normal,285000,1,2.5,15,7,False,Spring,4555,0
1176,1176,1177,20,RL,37.0,6951,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,5,5,Gable,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,218,876,TA,Y,SBrkr,923,0,923,3,1,TA,5,Typ,0,None,Attchd,1984.0,Unf,1,264,TA,Y,362,0,0,MnPrv,2008,WD,Normal,119500,0,2.0,24,23,False,Fall,1799,0
1177,1177,1178,50,RM,60.0,3950,Grvl,Reg,Bnk,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,6,8,Gable,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,350,818,TA,Y,SBrkr,818,406,1224,3,1,TA,5,Typ,0,None,Detchd,1926.0,Unf,1,210,TA,N,0,0,1,None,2009,WD,Normal,115000,1,1.0,83,5,False,Winter,2042,0
1178,1178,1179,50,RL,54.0,7681,None,IR1,Lvl,FR2,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,6,Gable,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,731,731,Ex,Y,SBrkr,820,523,1343,3,1,TA,7,Typ,1,Gd,Detchd,1921.0,Unf,1,186,Other,Y,192,0,1,None,2009,WD,Normal,154900,1,1.5,88,59,False,Summer,2074,0
1179,1179,1180,20,RL,77.0,8335,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,5,5,Gable,Wd Sdng,None,0.0,TA,TA,Slab,None,None,None,None,None,0,0,Gd,Y,SBrkr,1124,0,1124,3,1,TA,5,Min2,1,Gd,None,0.0,None,0,0,Other,N,0,36,1,None,2006,WD,Normal,93000,1,1.0,52,52,True,Spring,1124,0
1180,1180,1181,60,RL,85.0,11170,None,IR2,Lvl,Corner,Gtl,Timber,Norm,1Fam,2Story,7,5,Gable,MetalSd,None,0.0,TA,TA,Wood,Gd,TA,No,LwQ,Unf,0,1216,Ex,Y,SBrkr,1298,1216,2514,4,1,TA,8,Typ,0,None,Attchd,1990.0,Fin,2,693,TA,Y,0,0,0,GdPrv,2006,WD,Normal,250000,1,2.5,16,15,False,Spring,3730,0
1181,1181,1182,120,RM,64.0,5587,None,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,8,5,Hip,CemntBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,120,1600,Ex,Y,SBrkr,1652,0,1652,2,1,Gd,5,Typ,1,Gd,Attchd,2008.0,Fin,2,482,TA,Y,162,53,0,None,2008,New,Partial,392500,0,3.5,0,0,True,Fall,3252,1
1182,1182,1183,60,RL,160.0,15623,None,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,2Story,10,5,Hip,Wd Sdng,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,300,2396,Ex,Y,SBrkr,2411,2065,4476,4,1,Ex,10,Typ,2,TA,Attchd,1996.0,Fin,3,813,TA,Y,171,78,0,MnPrv,2007,WD,Other,745000,0,4.5,11,11,True,Summer,6872,0
1183,1183,1184,30,RL,60.0,10800,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,6,Hip,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,299,1120,Ex,Y,SBrkr,1130,0,1130,2,1,TA,5,Typ,1,Gd,Detchd,1970.0,Unf,2,720,TA,Y,229,0,0,None,2006,WD,Normal,120000,1,2.0,86,56,False,Summer,2250,0
1184,1184,1185,20,RL,50.0,35133,None,Reg,Lvl,Inside,Mod,Timber,Norm,1Fam,1Story,5,4,Hip,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,Unf,413,1572,Gd,Y,SBrkr,1572,0,1572,3,1,TA,5,Typ,2,TA,2Types,1963.0,RFn,3,995,TA,Y,0,263,0,None,2007,WD,Normal,186700,1,2.5,44,44,True,Spring,3144,0
1185,1185,1186,50,RL,60.0,9738,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,7,Gable,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,392,784,Gd,Y,SBrkr,949,272,1221,4,1,TA,7,Typ,0,None,Attchd,1965.0,Unf,1,392,TA,Y,0,0,1,None,2006,WD,Normal,104900,1,2.0,82,56,False,Spring,2005,0
1186,1186,1187,190,RL,107.0,10615,None,IR1,Bnk,Corner,Mod,OldTown,Artery,2fmCon,2Story,3,5,Gable,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,Unf,538,978,TA,Y,SBrkr,1014,685,1699,3,0,TA,7,Typ,0,None,CarPort,1920.0,Unf,2,420,Other,Y,0,74,0,None,2009,WD,Other,95000,1,3.0,109,39,False,Summer,2677,0
1187,1187,1188,20,RL,89.0,12461,None,Reg,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,1Story,8,5,Gable,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,168,1624,Ex,Y,SBrkr,1624,0,1624,2,1,Gd,5,Typ,1,Fa,Attchd,1994.0,RFn,3,757,TA,Y,0,114,1,GdPrv,2006,WD,Normal,262000,1,3.0,12,11,False,Summer,3248,0
1188,1188,1189,60,RL,68.0,8935,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,831,831,Ex,Y,SBrkr,831,829,1660,3,1,Gd,7,Typ,0,None,Attchd,2002.0,RFn,2,493,TA,Y,144,68,0,None,2009,WD,Normal,195000,1,2.5,7,7,True,Summer,2491,0
1189,1189,1190,60,RL,60.0,7500,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,994,994,Gd,Y,SBrkr,1028,776,1804,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Fin,2,442,TA,Y,140,60,0,None,2010,WD,Normal,189000,1,2.5,11,11,True,Summer,2798,0
1190,1190,1191,190,RL,73.0,32463,None,Reg,Low,Inside,Mod,Mitchel,Norm,2fmCon,1Story,4,4,Gable,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,Unf,90,1249,Ex,Y,SBrkr,1622,0,1622,3,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,4,1356,TA,Y,439,0,0,None,2007,WD,Normal,168000,1,2.0,46,32,False,Spring,2871,0
1191,1191,1192,160,FV,24.0,2645,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,8,5,Gable,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,776,776,Ex,Y,SBrkr,764,677,1441,2,1,Gd,5,Typ,0,None,Detchd,1999.0,Unf,2,492,TA,Y,206,0,0,None,2007,WD,Normal,174000,1,2.5,8,7,False,Fall,2217,0
1192,1192,1193,50,RM,60.0,9600,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,8,Gambrel,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,Unf,702,702,Gd,Y,SBrkr,842,630,1472,3,1,Gd,6,Typ,0,None,Detchd,1925.0,Unf,1,250,TA,P,0,0,1,GdWo,2007,WD,Normal,125000,1,1.0,82,13,False,Summer,2174,0
1193,1193,1194,120,RM,73.0,4500,None,Reg,Lvl,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,5,Hip,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,341,1224,Ex,Y,SBrkr,1224,0,1224,2,1,TA,5,Typ,0,None,Attchd,1999.0,Fin,2,402,TA,Y,0,304,0,None,2009,WD,Normal,165000,1,3.0,10,10,True,Summer,2448,0
1194,1194,1195,60,RL,80.0,9364,None,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,2Story,6,7,Gable,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,292,663,TA,Y,SBrkr,663,689,1352,4,1,TA,7,Typ,0,None,Attchd,1969.0,Fin,1,299,TA,Y,379,36,0,MnPrv,2010,WD,Normal,158000,1,1.5,41,41,True,Spring,2015,0
1195,1195,1196,60,RL,51.0,8029,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,Gable,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,728,728,Ex,Y,SBrkr,728,728,1456,3,1,Gd,8,Typ,0,None,Attchd,2005.0,Fin,2,400,TA,Y,100,24,0,None,2008,WD,Normal,176000,1,2.5,3,3,True,Summer,2184,0
